RowID,Diameter(cm),Height(cm),Date,Location,Species,Browsed,Coordinates,Notes,CanopyScore,Browsed_raw,Browsed_norm,height_cm,diam_cm,canopy_score,LifeStage,Species_code,oak_group,Site
604,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
605,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
606,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
607,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
608,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
609,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
610,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
611,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
612,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
613,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
614,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
615,,10,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,10.0,,,Seedling,R,red_oak,Fern Station
616,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
617,,15,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,15.0,,,Seedling,W,white_oak,Fern Station
618,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
619,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
620,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
621,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
622,,15,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,15.0,,,Seedling,R,red_oak,Fern Station
623,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
624,,10,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,10.0,,,Seedling,W,white_oak,Fern Station
625,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
626,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
627,,15,2024-10-06 00:00:00,Fern Station,W,B,Unknown,,,B,Browsed,15.0,,,Seedling,W,white_oak,Fern Station
628,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
629,,15,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,15.0,,,Seedling,R,red_oak,Fern Station
630,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
631,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
632,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
633,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
634,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
635,,5,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,5.0,,,Seedling,R,red_oak,Fern Station
636,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
637,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
638,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
639,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
640,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
641,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
642,,10,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,10.0,,,Seedling,R,red_oak,Fern Station
643,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
644,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
645,,5,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,5.0,,,Seedling,R,red_oak,Fern Station
646,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
647,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
648,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
649,,15,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,15.0,,,Seedling,R,red_oak,Fern Station
650,,20,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,20.0,,,Seedling,W,white_oak,Fern Station
651,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
652,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
653,,10,2024-10-06 00:00:00,Fern Station,R,B,Unknown,,,B,Browsed,10.0,,,Seedling,R,red_oak,Fern Station
654,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
655,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
656,,20,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,20.0,,,Seedling,W,white_oak,Fern Station
657,,15,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,15.0,,,Seedling,W,white_oak,Fern Station
658,,30,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,30.0,,,Seedling,W,white_oak,Fern Station
659,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
660,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
661,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
662,,20,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,20.0,,,Seedling,W,white_oak,Fern Station
663,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
664,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
665,,20,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,20.0,,,Seedling,R,red_oak,Fern Station
666,,15,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,15.0,,,Seedling,W,white_oak,Fern Station
667,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
668,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
669,,25,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,25.0,,,Seedling,R,red_oak,Fern Station
670,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
671,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
672,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
673,,10,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,10.0,,,Seedling,W,white_oak,Fern Station
674,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
675,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
676,,10,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,10.0,,,Seedling,R,red_oak,Fern Station
677,,15,2024-10-06 00:00:00,Fern Station,R,N,Unknown,,,N,Not browsed,15.0,,,Seedling,R,red_oak,Fern Station
678,,10,2024-10-06 00:00:00,Fern Station,W,N,Unknown,,,N,Not browsed,10.0,,,Seedling,W,white_oak,Fern Station
679,73,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,"""Big Trees Around Transect C/D""",,Unknown,Unknown,,73.0,,Adult,R,red_oak,Fern Station
680,82,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,82.0,,Adult,R,red_oak,Fern Station
681,41,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,41.0,,Adult,W,white_oak,Fern Station
682,78,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,78.0,,Adult,W,white_oak,Fern Station
683,77,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,77.0,,Adult,R,red_oak,Fern Station
684,60,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,60.0,,Adult,W,white_oak,Fern Station
685,66,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,66.0,,Adult,R,red_oak,Fern Station
686,45,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,45.0,,Adult,W,white_oak,Fern Station
687,51,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,51.0,,Adult,R,red_oak,Fern Station
688,48,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,48.0,,Adult,W,white_oak,Fern Station
689,44,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,44.0,,Adult,W,white_oak,Fern Station
690,50,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,50.0,,Adult,R,red_oak,Fern Station
691,57,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,W,white_oak,Fern Station
692,63,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,63.0,,Adult,W,white_oak,Fern Station
693,64,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,64.0,,Adult,W,white_oak,Fern Station
694,72,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,72.0,,Adult,R,red_oak,Fern Station
695,64,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,64.0,,Adult,W,white_oak,Fern Station
696,66,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,66.0,,Adult,R,red_oak,Fern Station
697,42,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,42.0,,Adult,W,white_oak,Fern Station
698,54,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,54.0,,Adult,W,white_oak,Fern Station
699,68,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,68.0,,Adult,W,white_oak,Fern Station
700,67,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,67.0,,Adult,R,red_oak,Fern Station
701,62,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,62.0,,Adult,W,white_oak,Fern Station
702,60,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,60.0,,Adult,W,white_oak,Fern Station
703,45,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,45.0,,Adult,W,white_oak,Fern Station
704,78,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,78.0,,Adult,R,red_oak,Fern Station
705,73,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,73.0,,Adult,W,white_oak,Fern Station
706,60,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,60.0,,Adult,W,white_oak,Fern Station
707,49,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,49.0,,Adult,W,white_oak,Fern Station
708,47,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,47.0,,Adult,W,white_oak,Fern Station
709,52,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,52.0,,Adult,W,white_oak,Fern Station
710,78,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,78.0,,Adult,W,white_oak,Fern Station
711,81,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,81.0,,Adult,R,red_oak,Fern Station
712,38,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,38.0,,Adult,W,white_oak,Fern Station
713,52,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,52.0,,Adult,W,white_oak,Fern Station
714,71,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,71.0,,Adult,R,red_oak,Fern Station
715,87,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,"""Whole hillside around and above Transect B""",,Unknown,Unknown,,87.0,,Adult,R,red_oak,Fern Station
716,73,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,73.0,,Adult,R,red_oak,Fern Station
717,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,13.0,,Unknown,R,red_oak,Fern Station
718,23,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Fern Station
719,18,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,18.0,,Adult,R,red_oak,Fern Station
720,62,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,62.0,,Adult,R,red_oak,Fern Station
721,7,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,7.0,,Unknown,R,red_oak,Fern Station
722,42,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,42.0,,Adult,R,red_oak,Fern Station
723,9,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,9.0,,Unknown,W,white_oak,Fern Station
724,35,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,35.0,,Adult,R,red_oak,Fern Station
725,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,12.0,,Unknown,R,red_oak,Fern Station
726,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,13.0,,Unknown,R,red_oak,Fern Station
727,6,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,6.0,,Unknown,W,white_oak,Fern Station
728,8,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,8.0,,Unknown,W,white_oak,Fern Station
729,57,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,57.0,,Adult,R,red_oak,Fern Station
730,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,15.0,,Unknown,R,red_oak,Fern Station
731,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,15.0,,Unknown,R,red_oak,Fern Station
732,59,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,59.0,,Adult,R,red_oak,Fern Station
733,25,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,R,red_oak,Fern Station
734,44,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,44.0,,Adult,W,white_oak,Fern Station
735,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Fern Station
736,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Fern Station
737,38,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,38.0,,Adult,R,red_oak,Fern Station
738,17,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,17.0,,Unknown,R,red_oak,Fern Station
739,77,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,77.0,,Adult,W,white_oak,Fern Station
740,7,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,7.0,,Unknown,R,red_oak,Fern Station
741,23,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,W,white_oak,Fern Station
742,8,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,8.0,,Unknown,R,red_oak,Fern Station
743,16,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Fern Station
744,40,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,40.0,,Adult,R,red_oak,Fern Station
745,11,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,11.0,,Unknown,R,red_oak,Fern Station
746,12,,2024-10-06 00:00:00,Fern Station,Chinqupin,Unknown,Unknown,,,Unknown,Unknown,,12.0,,Unknown,CHINQUPIN,non_oak,Fern Station
747,13,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,13.0,,Unknown,R,red_oak,Fern Station
748,11,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,11.0,,Unknown,R,red_oak,Fern Station
749,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,12.0,,Unknown,R,red_oak,Fern Station
750,29,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,29.0,,Adult,R,red_oak,Fern Station
751,49,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,49.0,,Adult,W,white_oak,Fern Station
752,12,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,12.0,,Unknown,R,red_oak,Fern Station
753,15,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,15.0,,Unknown,R,red_oak,Fern Station
754,21,,2024-10-06 00:00:00,Fern Station,R,Unknown,Unknown,,,Unknown,Unknown,,21.0,,Adult,R,red_oak,Fern Station
755,37,,2024-10-06 00:00:00,Fern Station,W,Unknown,Unknown,,,Unknown,Unknown,,37.0,,Adult,W,white_oak,Fern Station
756,23,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Nature Park
757,16,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Nature Park
758,28,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,28.0,,Adult,R,red_oak,Nature Park
759,52,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,52.0,,Adult,R,red_oak,Nature Park
760,50,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,50.0,,Adult,R,red_oak,Nature Park
761,51,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,51.0,,Adult,R,red_oak,Nature Park
762,21,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,21.0,,Adult,R,red_oak,Nature Park
763,25,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,R,red_oak,Nature Park
764,10,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,10.0,,Unknown,R,red_oak,Nature Park
765,58,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,58.0,,Adult,R,red_oak,Nature Park
766,18,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,18.0,,Adult,R,red_oak,Nature Park
767,19,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,19.0,,Adult,R,red_oak,Nature Park
768,27,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,27.0,,Adult,R,red_oak,Nature Park
769,37,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,37.0,,Adult,R,red_oak,Nature Park
770,45,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,45.0,,Adult,R,red_oak,Nature Park
771,31,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,31.0,,Adult,R,red_oak,Nature Park
772,12,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,12.0,,Unknown,R,red_oak,Nature Park
773,37,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,37.0,,Adult,R,red_oak,Nature Park
774,38,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,38.0,,Adult,R,red_oak,Nature Park
775,20,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,20.0,,Adult,R,red_oak,Nature Park
776,33,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,33.0,,Adult,R,red_oak,Nature Park
777,19,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,19.0,,Adult,R,red_oak,Nature Park
778,16,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Nature Park
779,14,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,14.0,,Unknown,R,red_oak,Nature Park
780,23,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,23.0,,Adult,R,red_oak,Nature Park
781,35,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,35.0,,Adult,R,red_oak,Nature Park
782,24,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,24.0,,Adult,R,red_oak,Nature Park
783,29,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,29.0,,Adult,R,red_oak,Nature Park
784,25,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,R,red_oak,Nature Park
785,25,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,25.0,,Adult,R,red_oak,Nature Park
786,32,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,32.0,,Adult,R,red_oak,Nature Park
787,26,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,26.0,,Adult,R,red_oak,Nature Park
788,16,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,16.0,,Unknown,R,red_oak,Nature Park
789,17,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,17.0,,Unknown,R,red_oak,Nature Park
790,27,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,27.0,,Adult,R,red_oak,Nature Park
791,64,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,64.0,,Adult,R,red_oak,Nature Park
792,43,,2024-10-10 00:00:00,nan,R,Unknown,Unknown,,,Unknown,Unknown,,43.0,,Adult,R,red_oak,Nature Park
793,64,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,"""QURU around transect b/w rail and streamside trails""",,Unknown,Unknown,,64.0,,Adult,R,red_oak,Nature Park
794,51,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,"""Note: we found 0 seedlings here a few weeks ago""",,Unknown,Unknown,,51.0,,Adult,R,red_oak,Nature Park
795,48,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,48.0,,Adult,R,red_oak,Nature Park
796,58,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,58.0,,Adult,R,red_oak,Nature Park
797,51,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,51.0,,Adult,R,red_oak,Nature Park
798,32,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,32.0,,Adult,R,red_oak,Nature Park
799,11,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,11.0,,Unknown,R,red_oak,Nature Park
800,31,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,31.0,,Adult,R,red_oak,Nature Park
801,29,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,29.0,,Adult,R,red_oak,Nature Park
802,9.5,,2024-10-24 00:00:00,b/w rail and streamside,R,Unknown,Unknown,,,Unknown,Unknown,,9.5,,Unknown,R,red_oak,Nature Park
